city,state_id,state_name,county_name,zip,lat,lng,population
Loag,PA,Pennsylvania,Chester,19520,40.1289879,-75.8129882,
Longwood,PA,Pennsylvania,Chester,19317,39.8676099,-75.67049,
Lyndell,PA,Pennsylvania,Chester,19335,40.059548,-75.7446595,
Northbrook,PA,Pennsylvania,Chester,19382,39.9203866,-75.6888266,
Pocopson,PA,Pennsylvania,Chester,19382,39.9003875,-75.6257656,
Saint Peters,PA,Pennsylvania,Chester,19465,40.1800972,-75.7307542,
Warwick,PA,Pennsylvania,Chester,19520,40.1650973,-75.7838155,
Westtown,PA,Pennsylvania,Chester,19382,39.930943,-75.5518722,
Bacton,PA,Pennsylvania,Chester,19355,40.0567725,-75.5863149,
Pleasureville,PA,Pennsylvania,York,17406,39.9970421,-76.7066327,
Antrim,OH,Ohio,Guernsey,43973,40.1203474,-81.3584466,
Claysville,OH,Ohio,Guernsey,43725,39.9361835,-81.6704044,
Armstrongs Mills,OH,Ohio,Belmont,43933,39.9081284,-80.9348176,
Barton,OH,Ohio,Belmont,43905,40.1072933,-80.8411992,
Jacobsburg,OH,Ohio,Belmont,43933,39.9650725,-80.9042594,
Somerton,OH,Ohio,Belmont,43713,39.9011826,-81.1367726,
Blue Rock,OH,Ohio,Muskingum,43720,39.8000697,-81.8915241,
Otsego,OH,Ohio,Muskingum,43762,40.1214609,-81.7648501,
Hatfield,PA,Pennsylvania,Fayette,15401,39.877854,-79.7392117,
Leith,PA,Pennsylvania,Fayette,15401,39.8850761,-79.7264334,
Lynnwood,PA,Pennsylvania,Fayette,15012,40.1242393,-79.8433791,
New Rome,OH,Ohio,Franklin,43228,39.9517297,-83.1421331,
Big Plain,OH,Ohio,Madison,43140,39.8386722,-83.2890825,
Concordville,PA,Pennsylvania,Delaware,19342,39.8851109,-75.520202,
Elwyn,PA,Pennsylvania,Delaware,19063,39.9078893,-75.4101945,
Essington,PA,Pennsylvania,Delaware,19029,39.8620572,-75.2971309,
Havertown,PA,Pennsylvania,Delaware,19083,39.9809452,-75.3085201,
Newtown Square,PA,Pennsylvania,Delaware,19073,39.9867772,-75.401028,
Ogden,PA,Pennsylvania,Delaware,19061,39.8298346,-75.4563075,
Rose Tree,PA,Pennsylvania,Delaware,19063,39.934278,-75.3901933,
Upper Darby,PA,Pennsylvania,Delaware,19018,39.9284459,-75.2737955,
Village Green,PA,Pennsylvania,Delaware,19014,39.8695563,-75.4274174,
Villanova,PA,Pennsylvania,Delaware,19085,40.0373323,-75.3490769,
Wayne,PA,Pennsylvania,Delaware,19087,40.0439982,-75.3876905,
Moylan,PA,Pennsylvania,Delaware,19063,39.9090005,-75.3963046,
Cheyney,PA,Pennsylvania,Delaware,19319,39.9284433,-75.5227033,
Glen Riddle,PA,Pennsylvania,Delaware,19063,39.8940004,-75.4338071,
Gradyville,PA,Pennsylvania,Delaware,19342,39.9431658,-75.4693662,
Green Ridge,PA,Pennsylvania,Delaware,19014,39.8681676,-75.4135276,
Chadds Ford,PA,Pennsylvania,Delaware,19317,39.8717773,-75.5913178,
Lawrenceville,OH,Ohio,Clark,45504,39.9867263,-83.8785424,
Selma,OH,Ohio,Clark,45368,39.7867268,-83.7085348,
Ava,OH,Ohio,Noble,43732,39.8317392,-81.5748469,
Harriettsville,OH,Ohio,Noble,45745,39.6314621,-81.3376169,
Royalton,OH,Ohio,Fairfield,43130,39.7275637,-82.7665602,
McCuneville,OH,Ohio,Perry,43782,39.6289581,-82.2343151,
Moxahala,OH,Ohio,Perry,43764,39.6625691,-82.1362561,
Page Manor,OH,Ohio,Montgomery,45431,39.7658923,-84.1096595,
Woodbourne,OH,Ohio,Montgomery,45429,39.6592261,-84.1582711,
Dayton,OH,Ohio,Montgomery,45402,39.7589478,-84.1916069,
Campbellstown,OH,Ohio,Preble,45320,39.7878276,-84.760235,
New Hope,OH,Ohio,Preble,45320,39.791717,-84.7132892,
Sycamore Valley,OH,Ohio,Monroe,43754,39.6664618,-81.2434463,
Brownsville,OH,Ohio,Monroe,45767,39.5889633,-81.0842755,
Malaga,OH,Ohio,Monroe,43747,39.8547941,-81.1492737,
Alpha,OH,Ohio,Greene,45301,39.7117263,-84.0232671,
East Ringgold,OH,Ohio,Pickaway,43113,39.6695075,-82.8610092,
Reinersville,OH,Ohio,Morgan,43756,39.6867392,-81.6609622,
Eagleport,OH,Ohio,Morgan,43756,39.7372917,-81.9154146,
Madison Mills,OH,Ohio,Fayette,43106,39.6536724,-83.3396382,
South Perry,OH,Ohio,Hocking,43135,39.4967309,-82.6709993,
South Bloomingville,OH,Ohio,Hocking,43152,39.4186774,-82.5993289,
Union Furnace,OH,Ohio,Hocking,43158,39.4617352,-82.3562638,
Whipple,OH,Ohio,Washington,45788,39.5222959,-81.4145647,
Watertown,OH,Ohio,Washington,45786,39.4659069,-81.6331841,
Coal Run,OH,Ohio,Washington,45744,39.5675732,-81.5812376,
Bartlett,OH,Ohio,Washington,45724,39.4195178,-81.8156907,
Cutler,OH,Ohio,Washington,45724,39.354241,-81.790134,
Tylersville,OH,Ohio,Butler,45069,39.3575578,-84.4213312,
Woodsdale,OH,Ohio,Butler,45067,39.4345016,-84.4757779,
City View Heights,OH,Ohio,Butler,45013,39.4228342,-84.5513355,
Collinsville,OH,Ohio,Butler,45013,39.5153327,-84.6093938,
Gano,OH,Ohio,Butler,45241,39.3022802,-84.4082748,
Port Union,OH,Ohio,Butler,45011,39.3328354,-84.4632766,
Mayfield,OH,Ohio,Butler,45044,39.4947803,-84.3727197,
Miltonville,OH,Ohio,Butler,45042,39.5008904,-84.460778,
Reily,OH,Ohio,Butler,45056,39.4336647,-84.7610636,
Maud,OH,Ohio,Butler,45069,39.3553358,-84.3902192,
McGonigle,OH,Ohio,Butler,45013,39.4458878,-84.6830061,
Pisgah,OH,Ohio,Butler,45069,39.3183915,-84.3688294,
West Middletown,OH,Ohio,Butler,45042,39.5236684,-84.4179993,
Huntsville,OH,Ohio,Butler,45044,39.3914469,-84.3835525,
Maustown,OH,Ohio,Butler,45011,39.4056131,-84.4516103,
Princeton,OH,Ohio,Butler,45011,39.3883908,-84.4538324,
Auburn,OH,Ohio,Butler,45013,39.3911659,-84.7021724,
Bethany,OH,Ohio,Butler,45044,39.3845025,-84.3735522,
Excello,OH,Ohio,Butler,45044,39.4808909,-84.4188321,
Layhigh,OH,Ohio,Butler,45013,39.3617218,-84.6960607,
Le Sourdsville,OH,Ohio,Butler,45044,39.4403354,-84.4299432,
Okeana,OH,Ohio,Butler,45053,39.3478323,-84.7674513,
Oneida,OH,Ohio,Butler,45044,39.4783912,-84.3902201,
Overpeck,OH,Ohio,Butler,45011,39.45089,-84.5143903,
Saint Charles,OH,Ohio,Butler,45013,39.3914432,-84.7424513,
Shandon,OH,Ohio,Butler,45013,39.3264442,-84.7146718,
Blue Ball,OH,Ohio,Warren,45044,39.4933917,-84.3363296,
Hageman,OH,Ohio,Warren,45036,39.3900589,-84.2649379,
Red Lion,OH,Ohio,Warren,45005,39.4914482,-84.2496602,
Oregonia,OH,Ohio,Warren,45054,39.4508937,-84.0960452,
Socialville,OH,Ohio,Warren,45040,39.3195028,-84.3316061,
Dallasburg,OH,Ohio,Warren,45140,39.2722817,-84.1913245,
Hopkinsville,OH,Ohio,Warren,45039,39.3389482,-84.2196587,
Murdock,OH,Ohio,Warren,45140,39.2920037,-84.2060471,
Zoar,OH,Ohio,Warren,45152,39.3508929,-84.1916027,
New Burlington,OH,Ohio,Clinton,45177,39.562005,-83.9654867,
Westboro,OH,Ohio,Clinton,45148,39.2814508,-83.9104847,
Cuba,OH,Ohio,Clinton,45107,39.3611728,-83.8638165,
Luhrig,OH,Ohio,Athens,45701,39.3334054,-82.1832025,
Hebardville,OH,Ohio,Athens,45701,39.2534066,-82.1679239,
Shade,OH,Ohio,Athens,45776,39.2259083,-82.0384751,
Carbondale,OH,Ohio,Athens,45764,39.3778485,-82.2709832,
Hunterdon,OH,Ohio,Athens,45732,39.5103479,-82.1215347,
Sharpsburg,OH,Ohio,Athens,45711,39.4359059,-81.9115277,
Londonderry,OH,Ohio,Ross,45647,39.2667332,-82.7904498,
Massieville,OH,Ohio,Ross,45601,39.2650652,-82.966845,
Fruitdale,OH,Ohio,Ross,45123,39.3017313,-83.3396356,
Spargursville,OH,Ohio,Ross,45612,39.2253437,-83.1671294,
Eagle Mills,OH,Ohio,Vinton,45647,39.3286777,-82.6921118,
Allensville,OH,Ohio,Vinton,45651,39.2725686,-82.6068295,
Creola,OH,Ohio,Vinton,45651,39.3153474,-82.4662671,
Dodsonville,OH,Ohio,Highland,45142,39.2022853,-83.8146484,
Sugar Tree Ridge,OH,Ohio,Highland,45133,39.0703444,-83.6618662,
Marshall,OH,Ohio,Highland,45133,39.1520107,-83.4849165,
East Danville,OH,Ohio,Highland,45133,39.1158986,-83.7190903,
New Petersburg,OH,Ohio,Highland,45123,39.2622868,-83.444916,
Brentwood,OH,Ohio,Hamilton,45231,39.2283911,-84.5296663,
Colerain Heights,OH,Ohio,Hamilton,45251,39.2406127,-84.5980013,
Ancor,OH,Ohio,Hamilton,45244,39.1372827,-84.317716,
Taylors Creek,OH,Ohio,Hamilton,45247,39.2106127,-84.6741139,
Bevis,OH,Ohio,Hamilton,45252,39.2575569,-84.6016127,
Fernald,OH,Ohio,Hamilton,45030,39.2756116,-84.6896704,
Springvale,OH,Ohio,Clermont,45140,39.227282,-84.1957689,
Lindale,OH,Ohio,Clermont,45157,38.9900642,-84.2099356,
Perintown,OH,Ohio,Clermont,45150,39.1372833,-84.2357695,
Hamlet,OH,Ohio,Clermont,45102,39.0189526,-84.1996577,
Locust Lake,OH,Ohio,Clermont,45102,39.0264521,-84.2332694,
Olive Branch,OH,Ohio,Clermont,45103,39.0839511,-84.2252138,
Willowville,OH,Ohio,Clermont,45103,39.0956173,-84.2482697,
Epworth Heights,OH,Ohio,Clermont,45140,39.2492253,-84.2788263,
Glen Este,OH,Ohio,Clermont,45103,39.0989505,-84.2579922,
Locust Corner,OH,Ohio,Clermont,45245,39.0247851,-84.2754925,
Branch Hill,OH,Ohio,Clermont,45140,39.2461697,-84.2932711,
Macon,OH,Ohio,Brown,45697,38.9650683,-83.728257,
Decatur,OH,Ohio,Brown,45115,38.8156269,-83.7038099,
Byer,OH,Ohio,Jackson,45692,39.1814589,-82.6312754,
Roads,OH,Ohio,Jackson,45692,39.0811839,-82.5379382,
Rocky Hill,OH,Ohio,Jackson,45640,38.9889632,-82.5448834,
Dexter,OH,Ohio,Meigs,45741,39.0872981,-82.2129258,
Chester,OH,Ohio,Meigs,45743,39.0875777,-81.9226372,
Harrisonville,OH,Ohio,Meigs,45769,39.1264647,-82.1337561,
Letart Falls,OH,Ohio,Meigs,45771,38.8928591,-81.9240257,
Reedsville,OH,Ohio,Meigs,45772,39.1214666,-81.7476314,
Jasper,OH,Ohio,Pike,45661,39.05007,-83.0565679,
Wakefield,OH,Ohio,Pike,45661,38.9703496,-83.0198991,
Elm Grove,OH,Ohio,Pike,45661,39.0464587,-83.1637939,
Morgantown,OH,Ohio,Pike,45612,39.1295124,-83.1982405,
Omega,OH,Ohio,Pike,45690,39.1517349,-82.9101753,
Waverly,OH,Ohio,Pike,45690,39.126735,-82.9854553,
Dunkinsville,OH,Ohio,Adams,45660,38.8559048,-83.4713027,
Addison,OH,Ohio,Gallia,45631,38.886191,-82.1462561,
Eureka,OH,Ohio,Gallia,45631,38.6773053,-82.1915347,
Scioto Furnace,OH,Ohio,Scioto,45694,38.7986875,-82.76489,
Aid,OH,Ohio,Lawrence,45645,38.5961913,-82.4932125,
Arabia,OH,Ohio,Lawrence,45696,38.6581354,-82.4734899,
Kitts Hill,OH,Ohio,Lawrence,45645,38.5614692,-82.5773817,
Bartles,OH,Ohio,Lawrence,45659,38.6617456,-82.6598852,
Watova,OK,Oklahoma,Nowata,74048,36.6212607006,-95.6795958885,
Bowring,OK,Oklahoma,Osage,74056,36.8820735006,-96.1437719885,
Gray Horse,OK,Oklahoma,Osage,74637,36.5537207006,-96.6715910885,
Nelagoney,OK,Oklahoma,Osage,74056,36.6304094006,-96.2660085885,
Herd,OK,Oklahoma,Osage,74056,36.8684573006,-96.2246099885,
Hulah,OK,Oklahoma,Osage,74022,36.9326314006,-96.0590445885,
Hopeton,OK,Oklahoma,Woods,73717,36.6920350006,-98.6897013885,
Fairvalley,OK,Oklahoma,Woods,73842,36.7395348006,-99.0483252885,
Tegarden,OK,Oklahoma,Woods,73842,36.8017564006,-98.9938795885,
Centralia,OK,Oklahoma,Craig,74301,36.8006973006,-95.3770881885,
Oglesby,OK,Oklahoma,Washington,74061,36.6304271006,-95.8804343885,
Salt Fork,OK,Oklahoma,Grant,74643,36.6389792006,-97.6127216885,
Sand Creek,OK,Oklahoma,Grant,73771,36.8442529006,-98.0435672885,
Clyde,OK,Oklahoma,Grant,73759,36.8503639006,-97.8449495885,
Driftwood,OK,Oklahoma,Alfalfa,73728,36.8831425006,-98.3833003885,
Ingersoll,OK,Oklahoma,Alfalfa,73728,36.8003661006,-98.4185798885,
McWillie,OK,Oklahoma,Alfalfa,73716,36.5398132006,-98.3783011885,
Yewed,OK,Oklahoma,Alfalfa,73728,36.6862008006,-98.4338585885,
Chilocco,OK,Oklahoma,Kay,74647,36.9928666006,-97.0935439885,
Peckham,OK,Oklahoma,Kay,74647,36.8909234006,-97.1996572885,
Uncas,OK,Oklahoma,Kay,74604,36.7995383006,-96.9535408885,
Hardy,OK,Oklahoma,Kay,74647,36.9748133006,-96.8221468885,
Selman,OK,Oklahoma,Harper,73834,36.8059232006,-99.5147298885,
Burton,OK,Oklahoma,Cimarron,73947,36.8023029006,-102.185068688,
Castaneda,OK,Oklahoma,Cimarron,73933,36.8850799006,-102.545082688,
Conrad,OK,Oklahoma,Cimarron,73933,36.6192497006,-102.397296988,
Sturgis,OK,Oklahoma,Cimarron,73947,36.8978584006,-102.093955288,
Wheeless,OK,Oklahoma,Cimarron,73933,36.7231375006,-102.918151788,
Adams,OK,Oklahoma,Texas,73945,36.7603623006,-101.100889188,
Baker,OK,Oklahoma,Texas,73951,36.8734180006,-101.041725788,
Eva,OK,Oklahoma,Texas,73949,36.8023036006,-101.930616088,
Hough,OK,Oklahoma,Texas,73942,36.8748067006,-101.600887988,
Mouser,OK,Oklahoma,Texas,73942,36.8745295006,-101.438943688,
Balko,OK,Oklahoma,Beaver,73931,36.6339746006,-100.708656688,
Elmwood,OK,Oklahoma,Beaver,73932,36.6203646006,-100.546429888,
Slapout,OK,Oklahoma,Beaver,73848,36.6198132006,-100.132528088,
Boyd,OK,Oklahoma,Beaver,73931,36.7073065006,-100.851995088,
Floris,OK,Oklahoma,Beaver,73938,36.8736948006,-100.735050588,
Gray,OK,Oklahoma,Beaver,73931,36.5623089006,-100.847547588,
Logan,OK,Oklahoma,Beaver,73848,36.5767569006,-100.241141888,
Mocane,OK,Oklahoma,Beaver,73938,36.8975859006,-100.396428688,
Quinlan,OK,Oklahoma,Woodward,73852,36.4584274006,-99.0691586885,
Belva,OK,Oklahoma,Woodward,73852,36.5028710006,-98.9988784885,
Curtis,OK,Oklahoma,Woodward,73852,36.4431503006,-99.1663838885,
Eucha,OK,Oklahoma,Delaware,74342,36.3959746006,-94.9067932885,
South Tunnel,TN,Tennessee,Sumner,37148,36.4803219,-86.4661044,
Shawanee,TN,Tennessee,Claiborne,37752,36.5806383,-83.6388018,
Arthur,TN,Tennessee,Claiborne,37724,36.5481372,-83.6707465,
Sumner,OK,Oklahoma,Noble,73077,36.3228812006,-97.1452121885,
Breckinridge,OK,Oklahoma,Garfield,73701,36.4355012993,-97.7297887116,245
Harmon,OK,Oklahoma,Ellis,73832,36.1487122006,-99.5841728885,
Catesby,OK,Oklahoma,Ellis,73843,36.4970385006,-99.9866879885,
Glendale Springs,NC,North Carolina,Ashe,28629,36.345128,-81.3803761,
Warrensville,NC,North Carolina,Ashe,28693,36.4606793,-81.5189957,
Wilder,TN,Tennessee,Fentress,38589,36.2661778,-85.0905149,
Roaring Gap,NC,North Carolina,Alleghany,28668,36.4029099,-80.9853554,
Bannertown,NC,North Carolina,Surry,27030,36.4856902,-80.590063,
Rockford,NC,North Carolina,Surry,27017,36.2684702,-80.6486744,
State Road,NC,North Carolina,Surry,28676,36.3259668,-80.8675723,
Gates,NC,North Carolina,Gates,27937,36.5034867,-76.7691236,
Jarvisburg,NC,North Carolina,Currituck,27939,36.202939,-75.8665816,
Barco,NC,North Carolina,Currituck,27917,36.3918233,-75.9796467,
Corolla,NC,North Carolina,Currituck,27927,36.3812697,-75.8329731,
Currituck,NC,North Carolina,Currituck,27929,36.4498773,-76.0154824,
Point Harbor,NC,North Carolina,Currituck,27964,36.0787746,-75.7946288,
Poplar Branch,NC,North Carolina,Currituck,27965,36.28016,-75.8926962,
Shawboro,NC,North Carolina,Currituck,27973,36.4054333,-76.0940962,
Grandy,NC,North Carolina,Currituck,27939,36.2421053,-75.8790835,
Knotts Island,NC,North Carolina,Currituck,27950,36.5134881,-75.9190905,
Pine Hall,NC,North Carolina,Stokes,27042,36.3245813,-80.0494869,
Sandy Ridge,NC,North Carolina,Stokes,27046,36.4990273,-80.1042143,
Shiloh,NC,North Carolina,Camden,27974,36.2732136,-76.0852053,
Vaughan,NC,North Carolina,Warren,27850,36.4265374,-78.0036015,
Wise,NC,North Carolina,Warren,27563,36.4865346,-78.1708272,
George,NC,North Carolina,Northampton,27897,36.3223768,-77.2305217,
Hurdle Mills,NC,North Carolina,Person,27541,36.2731957,-79.0475115,
Timberlake,NC,North Carolina,Person,27583,36.2862524,-78.9525089,
Longhurst,NC,North Carolina,Person,27573,36.4251409,-78.9669546,
Townsville,NC,North Carolina,Vance,27507,36.4945877,-78.4236089,
Price,NC,North Carolina,Rockingham,27048,36.5390271,-79.9147632,
Leasburg,NC,North Carolina,Caswell,27291,36.394584,-79.1544596,
Pelham,NC,North Carolina,Caswell,27311,36.5101391,-79.4716908,
Providence,NC,North Carolina,Caswell,27315,36.5051396,-79.3702989,
Allons,TN,Tennessee,Overton,38541,36.4420071,-85.3446879,
Alpine,TN,Tennessee,Overton,38543,36.3947865,-85.2169065,
Milltown,TN,Tennessee,Jackson,38588,36.3936685,-85.7994253,
Palmyra,NC,North Carolina,Halifax,27874,36.0712677,-77.3410782,
Boatman,OK,Oklahoma,Mayes,74361,36.2623736006,-95.2081912885,
Pryor,OK,Oklahoma,Mayes,74361,36.3008558046,-95.3131613152,9539
Weeksville,NC,North Carolina,Pasquotank,27909,36.2054362,-76.1477072,
Orienta,OK,Oklahoma,Major,73737,36.3639822006,-98.4977501885,
Orion,OK,Oklahoma,Major,73737,36.2206522006,-98.8024837885,
Wynnburg,TN,Tennessee,Lake,38077,36.3286774,-89.4734081,
McGrady,NC,North Carolina,Wilkes,28649,36.3434632,-81.2248121,
Alsuma,OK,Oklahoma,Tulsa,74145,36.0990443006,-95.8873839885,
Leonard,OK,Oklahoma,Tulsa,74008,35.9243255006,-95.8232142885,
Laxon,NC,North Carolina,Watauga,28618,36.2354064,-81.5462152,
Sugar Grove,NC,North Carolina,Watauga,28679,36.2579045,-81.7881668,
Center Hill,NC,North Carolina,Chowan,27980,36.2151571,-76.610779,
Valhalla,NC,North Carolina,Chowan,27932,36.1371028,-76.6577239,
Boma,TN,Tennessee,Putnam,38544,36.1270053,-85.6824811,
Briceville,TN,Tennessee,Anderson,37710,36.1784122,-84.1852012,
Enon,NC,North Carolina,Yadkin,27018,36.1398603,-80.4689455,
Linville,NC,North Carolina,Avery,28646,36.0665163,-81.8703896,
Spear,NC,North Carolina,Avery,28657,36.022347,-82.0237284,
Stanleyville,NC,North Carolina,Forsyth,27045,36.20236,-80.2808835,
Brightwood,NC,North Carolina,Guilford,27405,36.132913,-79.7594749,
Julian,NC,North Carolina,Guilford,27283,35.9051363,-79.660304,
Sedgefield,NC,North Carolina,Guilford,27282,36.0148584,-79.8969792,
Bellemont,NC,North Carolina,Alamance,27215,36.0256923,-79.4430761,
Bethesda,NC,North Carolina,Durham,27703,35.9423685,-78.8383401,
Bahama,NC,North Carolina,Durham,27503,36.1659763,-78.8766738,
East Lake,NC,North Carolina,Dare,27953,35.891272,-75.9626915,
Stumpy Point,NC,North Carolina,Dare,27978,35.6985063,-75.7404534,
Bogota,TN,Tennessee,Dyer,38007,36.1639584,-89.438407,
Battleboro,NC,North Carolina,Nash,27809,36.0490424,-77.7491431,
Solway,TN,Tennessee,Knox,37931,35.9800792,-84.1813068,
Westel,TN,Tennessee,Cumberland,37854,35.8631275,-84.7552205,
Lacey,OK,Oklahoma,Kingfisher,73742,36.1200955006,-98.1099568885,
Lovell,OK,Oklahoma,Logan,73028,36.0609320006,-97.6591093885,
Seward,OK,Oklahoma,Logan,73044,35.8020522006,-97.5121580885,
Eagle City,OK,Oklahoma,Blaine,73724,35.9370456006,-98.6155315885,
Homestead,OK,Oklahoma,Blaine,73763,36.1537066006,-98.4177471885,
Southard,OK,Oklahoma,Blaine,73755,36.0598195006,-98.4991394885,
Carleton,OK,Oklahoma,Blaine,73772,36.0189873006,-98.5441412885,
Fay,OK,Oklahoma,Dewey,73646,35.8173271006,-98.6816427885,
Burmah,OK,Oklahoma,Dewey,73659,35.8309379006,-99.0986016885,
Cestos,OK,Oklahoma,Dewey,73859,36.1481551006,-99.1174940885,
Lenora,OK,Oklahoma,Dewey,73667,36.0451010006,-99.0858266885,
Rhea,OK,Oklahoma,Dewey,73654,35.8456604006,-99.2586059885,
Trail,OK,Oklahoma,Dewey,73654,35.9726036006,-99.3205544885,
Baron,OK,Oklahoma,Adair,74960,35.9276430006,-94.6401165885,
Buladean,NC,North Carolina,Mitchell,28705,36.1084476,-82.1948499,
Ledger,NC,North Carolina,Mitchell,28705,35.9642865,-82.1295656,
Poplar,NC,North Carolina,Mitchell,28740,36.0726104,-82.3431891,
Collettsville,NC,North Carolina,Caldwell,28645,35.9256856,-81.6745456,
Whitnel,NC,North Carolina,Caldwell,28645,35.8881865,-81.5234283,
Yadkin Valley,NC,North Carolina,Caldwell,28645,36.0223527,-81.4900963,
Bald Creek,NC,North Carolina,Yancey,28714,35.9120554,-82.4226318,
Celo,NC,North Carolina,Yancey,28714,35.8551177,-82.1978994,
Micaville,NC,North Carolina,Yancey,28714,35.9095609,-82.2131793,
De Rossett,TN,Tennessee,White,38583,35.9506212,-85.3088591,
Neuse,NC,North Carolina,Wake,27614,35.8973728,-78.5691685,
New Hope,NC,North Carolina,Wake,27604,35.8395953,-78.5805578,
Luck,NC,North Carolina,Madison,28743,35.7359361,-82.8662511,
Walnut,NC,North Carolina,Madison,28753,35.8495491,-82.7387502,
Farmington,NC,North Carolina,Davie,27006,36.0156918,-80.532281,
High Rock,NC,North Carolina,Davidson,27239,35.5968057,-80.2211637,
Berlin,OK,Oklahoma,Roger Mills,73662,35.4545525006,-99.6491609885,
Carpenter,OK,Oklahoma,Roger Mills,73650,35.5342742006,-99.3955449885,
Grimes,OK,Oklahoma,Roger Mills,73628,35.4701078006,-99.7847209885,
Crawford,OK,Oklahoma,Roger Mills,73638,35.8309379006,-99.8233397885,
Dempsey,OK,Oklahoma,Roger Mills,73628,35.5214963006,-99.8466683885,
Herring,OK,Oklahoma,Roger Mills,73628,35.6139960006,-99.5416620885,
Roll,OK,Oklahoma,Roger Mills,73638,35.7831610006,-99.7352812885,
Kilkenny,NC,North Carolina,Tyrrell,27826,35.636278,-76.2157529,
Mackeys,NC,North Carolina,Washington,27970,35.9334953,-76.6110526,
Glenwood,NC,North Carolina,McDowell,28752,35.614569,-81.9820498,
Woodlawn,NC,North Carolina,McDowell,28752,35.7854013,-82.0403897,
Ashport,TN,Tennessee,Lauderdale,38063,35.7600774,-89.7856373,
Avery,OK,Oklahoma,Lincoln,74023,35.8881795006,-96.7760288885,
Coleridge,NC,North Carolina,Randolph,27316,35.6401395,-79.6153046,
Sophia,NC,North Carolina,Randolph,27350,35.823192,-79.8608677,
Tallassee,TN,Tennessee,Blount,37878,35.5467488,-84.0599074,
Alnwick,TN,Tennessee,Blount,37801,35.7481373,-84.0376846,
Bonlee,NC,North Carolina,Chatham,27207,35.6459769,-79.4144654,
Bynum,NC,North Carolina,Chatham,27312,35.7740346,-79.1422354,
Haywood,NC,North Carolina,Chatham,27559,35.6201515,-79.0639047,
Woodleaf,NC,North Carolina,Rowan,27054,35.7690282,-80.590896,
Preston,OK,Oklahoma,Okmulgee,74447,35.7154384006,-96.0154433885,
Nuyaka,OK,Oklahoma,Okmulgee,74447,35.6570977006,-96.1635042885,
Briartown,OK,Oklahoma,Muskogee,74455,35.3012667006,-95.2634719885,
Keefton,OK,Oklahoma,Muskogee,74450,35.5937679006,-95.3631965885,
Enka,NC,North Carolina,Buncombe,28715,35.5498322,-82.6501279,
Jupiter,NC,North Carolina,Buncombe,28787,35.760942,-82.5934659,
Dillingham,NC,North Carolina,Buncombe,28709,35.7537245,-82.4067931,
Skyland,NC,North Carolina,Buncombe,28803,35.4892809,-82.524288,
Wildersville,TN,Tennessee,Henderson,38388,35.7814548,-88.3603243,
West Smithfield,NC,North Carolina,Johnston,27577,35.5271041,-78.3552793,
Stafford,OK,Oklahoma,Custer,73601,35.5406632006,-99.1458170885,
Indianapolis,OK,Oklahoma,Custer,73620,35.5553871006,-98.8863645885,
Moorewood,OK,Oklahoma,Custer,73654,35.7442728006,-99.3727730885,
Westover,TN,Tennessee,Madison,38301,35.6109066,-88.8767263,
Bemis,TN,Tennessee,Madison,38301,35.5761848,-88.8214469,
Hazelwood,NC,North Carolina,Haywood,28786,35.468714,-83.0040259,
Cruso,NC,North Carolina,Haywood,28716,35.417608,-82.810686,
Pike Road,NC,North Carolina,Beaufort,27860,35.6829419,-76.6274363,
Pamlico Beach,NC,North Carolina,Beaufort,27810,35.3926667,-76.6004843,
Belfast,TN,Tennessee,Marshall,37019,35.4209075,-86.7024979,
Swanquarter,NC,North Carolina,Hyde,27885,35.4062781,-76.3290861,324
Beechgrove,TN,Tennessee,Coffee,37018,35.6270164,-86.2402706,
Summitville,TN,Tennessee,Coffee,37355,35.5595194,-85.9924866,
Lauada,NC,North Carolina,Swain,28713,35.3728722,-83.5040498,
Whittier,NC,North Carolina,Swain,28789,35.4350977,-83.3601542,
Alarka,NC,North Carolina,Swain,28713,35.3531511,-83.4454355,
Almond,NC,North Carolina,Swain,28713,35.3698153,-83.565164,
